#section	characterInfo									
//ResourceFileID (info)	ResourceTypeName	Size	Ride Type	ride	Die Bsr	Die Effect	DamageBone	DamagePos	BloodType	Dead Effect
//기획쪽에서 만든 캐릭터 ID	핸들문서(사운드)에 있는 캐릭터 ID			탈것에 대한 설정	죽을때 바뀔 BSR	죽을때 나올 효과	데미지가 나올 위치(본)	본으로부터의 포지션(위치)	피 타입	죽을 때 효과

//Character_China										
MOB_DH_YACHA	MOB_DH_YACHA	3.1	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_DH_NACHAL_CLON	MOB_DH_NACHAL	3	none	none	none	EVENT_DH_NACHAL_DEAD	none	0,14,-3.6	hit_2_redblood	none
MOB_DH_NACHAL	MOB_DH_NACHAL	3	none	none	none	EVENT_DH_NACHAL_DEAD	none	0,14,-3.6	hit_2_redblood	none
//Monster_taklamakan										
MOB_TK_EDIMMU_CLON	MOB_TK_EDIMMU	4.8	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_EDIMMU	MOB_TK_EDIMMU	2.9	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_DEATHKARA_CLON	MOB_TK_DEATHKARA	4.8	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_DEATHKARA	MOB_TK_DEATHKARA	2.9	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_DEVILEYE_CLON	MOB_TK_DEVILEYE	1	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_DEVILEYE	MOB_TK_DEVILEYE	1	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_BONESOLDIER_CLON	MOB_TK_BONESOLDIER	2.1	none	none	res\mob\common\bonesoldier_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONESOLDIER	MOB_TK_BONESOLDIER	2.0	none	none	res\mob\common\bonesoldier_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONEHUNTER_CLON	MOB_TK_BONEHUNTER	2.1	none	none	res\mob\common\bonehunter_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONEHUNTER	MOB_TK_BONEHUNTER	2.1	none	none	res\mob\common\bonehunter_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONEMAGE_CLON	MOB_TK_BONEMAGE	4.3	none	none	res\mob\common\bonemage_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONEMAGE	MOB_TK_BONEMAGE	3.4	none	none	res\mob\common\bonemage_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONEGENERAL_CLON	MOB_TK_BONEGENERAL	4.3	none	none	none	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONEGENERAL	MOB_TK_BONEGENERAL	3.4	none	none	none	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_BONELORD	MOB_TK_BONELORD	6.6	none	none	none	none	none	0,14,-3.6	hit_2_metal	DEFFECT_FLASH
//Monster_Roc										
MOB_RM_FEATHERMASK_CLON	MOB_RM_FEATHERMASK	1.8	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_RM_FEATHERMASK	MOB_RM_FEATHERMASK	1.8	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_RM_ROCKY_CLON	MOB_RM_ROCKY	2.4	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_RM_WINGTRIBE_CLON	MOB_RM_WINGTRIBE	4.5	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_RM_WINGTRIBESPEAR_CLON	MOB_RM_WINGTRIBESPEAR	4.5	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_RM_WINGTRIBE	MOB_RM_WINGTRIBE	4.5	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_RM_WINGTRIBESPEAR	MOB_RM_WINGTRIBESPEAR	4.5	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_RM_GOAT_CLON	MOB_RM_GOAT	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_RM_ANTELOPE_CLON	MOB_RM_ANTELOPE	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_RM_GOAT	MOB_RM_GOAT	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_RM_ANTELOPE	MOB_RM_ANTELOPE	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_RM_ROCKY	MOB_RM_ROCKY	2.4	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_RM_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_RM_TAHOMET	MOB_RM_TAHOMET	6.6	RT_DUMMY	res\mob\roc\tahomet_devil.bsr	none	none	none	0,20,-3.6	hit_2_redblood	none
MOB_RM_ROC	MOB_RM_ROC	30	none	none	none	none	none	0,30,-3.6	hit_2_redblood	DEFFECT_FLASH																
//Monster_퀘스트										
MOB_QT_WHITETIGER_QUEST	MOB_WHITETIGER	1.3	none	none	none	none	none	0,11,-13	hit_2_redblood	none
MOB_QT_CHAKJI_QUEST	MOB_CHAKJI	2	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_QT_DESERTTRUNKZ_QUEST	MOB_BLOODFLOWER	2.2	none	none	res\mob\common\planar_die.bsr	none	none	0,14,-3.6	hit_2_ice	none
MOB_QT_ONG_QUEST	MOB_ONG	1.8	none	none	none	none	none	0,13,-5.5	hit_2_greenblood	none
MOB_QT_PLANAR_QUEST	MOB_PLANAR	2	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_QT_GWHITESPIDER_QUEST	MOB_SWHITESPIDER	2	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_QT_01_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_02_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_03_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_04_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_05_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_06_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_07_ROCKY_CLON2	MOB_RM_ROCKY	7.0 	none	none	none	none	none	0,36,-3.6	hit_2_redblood	none
MOB_QT_01_ANTELOPE_CLON	MOB_RM_ANTELOPE	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_QT_01_WINGTRIBE	MOB_RM_WINGTRIBE	4.5	none	none	none	none	none	0,18,-3.6	hit_2_redblood	none
MOB_QT_01_TAHOMET	MOB_RM_TAHOMET	6.6 	RT_DUMMY	res\mob\roc\tahomet_devil.bsr	none	none	none	0,20,-3.6	hit_2_redblood	none
//Monster_이벤트										
MOB_CH_STRONG_YEOHA	MOB_YEOHA	1.9	none	none	none	none	none	0,10,-6	hit_2_redblood	none
MOB_CH_STRONG_TIGER	MOB_TIGER	1.3	none	none	none	none	none	0,11,-13	hit_2_redblood	none
MOB_CH_STRONG_WHITETIGER_CLON	MOB_WHITETIGER	1.3	none	none	none	none	none	0,11,-13	hit_2_redblood	none
MOB_CH_STRONG_CHAKJI	MOB_CHAKJI	1.8	none	none	none	none	none	0,13,-5.5	hit_2_greenblood	none
MOB_WC_STRONG_DEVILBUG	MOB_DEVILBUG	1.7	none	none	none	none	none	0,14,-5	hit_2_greenblood	none
MOB_WC_STRONG_DEMONHORSE	MOB_DEMONHORSE	2	none	none	none	none	none	0,12,-10	hit_2_redblood	none
MOB_WC_STRONG_EARTHGHOST	MOB_EARTHGHOST	1.1	none	none	none	none	none	0,7,-4	hit_2_redblood	none
MOB_WC_STRONG_HYEONGCHEON	MOB_HYEONGCHEON	2.8	none	none	none	none	none	0,17,-9	hit_2_stone	none
MOB_OA_STRONG_ONG	MOB_ONG	2	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_OA_STRONG_BLACKROBBERARCHER_CLON	MOB_BLACKROBBERARCHER	1.8	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_OA_STRONG_REDSCORPION	MOB_REDSCORPION	2.1	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_KT_STRONG_BUNWANG	MOB_BUNWANG	1	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_KT_STRONG_WHITESPIDER	MOB_SPIDER	1.3	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_KK_STRONG_ISHADE_CLON	MOB_ISHADE	3	RT_FIXED	res\mob\karakoram\ishade_ice.bsr	none	none	none	0,14,-3.6	hit_2_ice	none
MOB_KK_STRONG_PENON_W	MOB_PENON	2.3	none	none	res\mob\common\penon_w_die.bsr	none	none	0,14,-3.6	hit_2_ice	none
MOB_KK_STRONG_YETI_CLON	MOB_YETI	4.3	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
MOB_TK_STRONG_EDIMMU	MOB_TK_EDIMMU	2.9	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_DH_STRONG_SOLDIEREARTHGHOST	MOB_DH_SOLDIEREARTHGHOST	2.5	none	none	res\mob\common\soldierearthghost_die.bsr	none	none	0,14,-3.6	hit_2_redblood	none
MOB_TK_STRONG_DEVILEYE	MOB_TK_DEVILEYE	1	none	none	none	none	none	0,14,-3.6	hit_2_greenblood	none
MOB_TK_STRONG_BONESOLDIER	MOB_TK_BONESOLDIER	2.1	none	none	res\mob\common\bonesoldier_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_STRONG_BONEHUNTER	MOB_TK_BONEHUNTER	2.1	none	none	res\mob\common\bonehunter_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_STRONG_BONEMAGE	MOB_TK_BONEMAGE	4.3	none	none	res\mob\common\bonemage_die.bsr	none	none	0,14,-3.6	hit_2_metal	none
MOB_TK_STRONG_BONEGENERAL	MOB_TK_BONEGENERAL	3.4	none	none	none	none	none	0,14,-3.6	hit_2_metal	none
										
//ETC										
MOB_QT_01_ANTELOPE_CLON_COS	MOB_RM_ANTELOPE	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
										
//Pet										
COS_P_WOLF_001~039	COS_P_WOLF1	0.5	none	none	none	none	none	0,5,-3.6	hit_2_redblood	none
COS_P_WOLF_040~140	COS_P_WOLF2	0.8	none	none	none	none	none	0,7,-3.6	hit_2_redblood	none
COS_P_WOLF_001~140	COS_P_WOLF1	0.5	none	none	none	none	none	0,5,-3.6	hit_2_redblood	none
COS_P_WOLF_WHITE_001~039	COS_P_WOLF1	0.5	none	none	none	none	none	0,5,-3.6	hit_2_redblood	none
COS_P_WOLF_WHITE_040~140	COS_P_WOLF2	0.8	none	none	none	none	none	0,7,-3.6	hit_2_redblood	none
COS_P_WOLF_WHITE_SMALL_001~140	COS_P_WOLF1	0.5	none	none	none	none	none	0,5,-3.6	hit_2_redblood	none
COS_P_MYOWON	COS_P_MYOWON	0.9	none	none	none	none	none	0,0,0	hit_2_redblood	none
COS_P_SEOWON	COS_P_SEOWON	0.9	none	none	none	none	none	0,0,0	hit_2_redblood	none

										
//운송수단										
COS_T_DONKEY	COS_T_DONKEY	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_HORSE1	COS_T_HORSE1	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_HORSE2	COS_T_HORSE2	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_HORSE3	COS_T_HORSE3	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_DHORSE1	COS_T_DHORSE1	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_DHORSE3	COS_T_DHORSE3	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_COW1	COS_T_COW1	3.5	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_CAMEL1	COS_T_CAMEL1	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_CAMEL2	COS_T_CAMEL2	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_T_CAMEL3	COS_T_CAMEL3	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none

//이동수단										
COS_C_DONKEY	COS_C_DONKEY	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_HORSE1	COS_C_HORSE1	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_HORSE2	COS_C_HORSE2	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_HORSE3	COS_C_HORSE3	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_CAMEL1	COS_C_CAMEL1	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_CAMEL2	COS_C_CAMEL2	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_CAMEL3	COS_C_CAMEL3	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none
COS_C_DHORSE1	COS_C_DHORSE1	2	none	none	none	none	none	0,14,-3.6	hit_2_redblood	none


#section	light									
//Light Name	TYPE	ARGB	TIME	RANGE	Attenuation1					
LIGHT_1	POINT	255,255,255,255	300	1000	0.2					
LIGHT_2	POINT	255,83,11,79	300	1000	0.2					
LIGHT_3	POINT	255,28,255,28	300	1000	0.2																							
LIGHT_4	POINT	255,255,28,28	300	1000	0.2																							
LIGHT_5	POINT	255,163,255,44	300	1000	0.2																							



#section	skillaniset																											
//SkillName( skillaniset)	SkillID	Priority	Combo	Hide Weapon	AniGroup	AniReady	AniWait	AniShot	Act R	Act W	Act S	DefenseEfp	DamageEfp	Length	Color	Op.	Texture	DamageEfp Critical	화살 꼬리	화살 포스	Light Effect	Skill Object	허리 돌리기(none,Roll,Yaw,Pitch)	공격스킬여부				
//임의로 정하는 스킬ID	기획문서에 있는 스킬ID	스킬의 우선순위(일단0)	콤보(True)/콤보아님(False)	0 아무 동작 안함 1 시작시 사라짐 2 이벤트시 사라짐	캐릭터툴ID(애니메이션그룹)	시전동작/없음(None)/있음(애니메이션이름)	캐스팅동작/없음(None)/있음(애니메이션이름)	마지막동작(때리느냐, 던지느냐,)		활성화된 스킬 에니		맞을때 효과	데미지효과(기획서[타격])/없음(None)/있음(효과이름)	무기의잔상길이	잔상컬러	잔상의효과방식(선군참조)	무기잔상이미지/없음(None)/있음(잔상이름)	크리티컬일때				스킬 오브젝트						

//Character_China_NormalAttack 	기본공격																											
맨손기본공격	SKILL_PUNCH	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1,ANI_ATTACK2,ANI_ATTACK3,ANI_ATTACK4	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	ONE	none	none	none	none	LIGHT_1	none	none	1				
검&도 기본공격	SKILL_CH_SWORD_BASE	0	FALSE	0	SWORD	none	none	ANI_ATTACK1,ANI_ATTACK2,ANI_ATTACK3,ANI_ATTACK4	none	none	none	none	hiteffect\hit_3_normal.efp	80	64,255,255,255	ONE	mirage_texture_normal.ddj	none	none	none	LIGHT_1	none	none	1				
창&대도기본공격	SKILL_CH_SPEAR_BASE	0	FALSE	0	SPEAR	none	none	ANI_ATTACK1,ANI_ATTACK2,ANI_ATTACK3,ANI_ATTACK4	none	none	none	none	hiteffect\hit_3_normal.efp	120	100,255,255,255	ONE	mirage_texture_normal.ddj	none	none	none	LIGHT_1	none	none	1				
활기본공격	SKILL_CH_BOW_BASE	0	FALSE	0	BOW	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_bow.efp	120	100,255,255,255	ONE	none	none	skill\china\mirage_bow_normal.efp	none	LIGHT_1	none	Roll	1				
//Character_China_Skill_Sword 	비천검법 스킬공격																											
비천일검	SKILL_CH_SWORD_SMASH_A	0	FALSE	0	SWORD	none	none	ANI_SKILL_1	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
비천일섬	SKILL_CH_SWORD_SMASH_B	0	FALSE	0	SWORD	none	none	ANI_SKILL_8	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
비천월아검	SKILL_CH_SWORD_SMASH_C	0	FALSE	0	SWORD	none	none	ANI_SKILL_16	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
연환검일식환영	SKILL_CH_SWORD_CHAIN_A	0	FALSE	0	SWORD	none	none	ANI_SKILL_2	none	none	none	none	hiteffect\hit_3_critical.efp	120	150,255,255,255	ONE	mirage_texture_chain.ddj	none	none	none	LIGHT_2	none	none	1				
연환검이식혈벽	SKILL_CH_SWORD_CHAIN_B	0	FALSE	0	SWORD	none	none	ANI_SKILL_9	none	none	none	none	hiteffect\hit_3_critical.efp	120	150,255,255,255	ONE	mirage_texture_chain.ddj	none	none	none	LIGHT_2	none	none	1				
연환검이식혈랑	SKILL_CH_SWORD_CHAIN_C	0	FALSE	0	SWORD	none	none	ANI_SKILL_10	none	none	none	none	hiteffect\hit_3_critical.efp	120	150,255,255,255	ONE	mirage_texture_chain.ddj	none	none	none	LIGHT_2	none	none	1				
연환검삼식승천	SKILL_CH_SWORD_CHAIN_D	0	FALSE	0	SWORD	none	none	ANI_SKILL_17	none	none	none	none	hiteffect\hit_3_critical.efp	120	150,255,255,255	ONE	mirage_texture_chain.ddj	none	none	none	LIGHT_2	none	none	1				
연환검삼식패천	SKILL_CH_SWORD_CHAIN_E	0	FALSE	0	SWORD	none	none	ANI_SKILL_18	none	none	none	none	hiteffect\hit_3_critical.efp	120	150,255,255,255	ONE	mirage_texture_chain.ddj	none	none	none	LIGHT_2	none	none	1				
010__강성방패술	SKILL_CH_SWORD_SHIELD_A	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	LIGHT_4	none	none	0	1
032__태산방패술	SKILL_CH_SWORD_SHIELD_B	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	LIGHT_4	none	none	0	1
054__철벽방패술	SKILL_CH_SWORD_SHIELD_C	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	LIGHT_4	none	none	0	1
비검개화	SKILL_CH_SWORD_KNOCKDOWN_A	0	FALSE	0	SWORD	none	none	ANI_SKILL_6	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_4	none	none	1				
비검화망	SKILL_CH_SWORD_KNOCKDOWN_B	0	FALSE	0	SWORD	none	none	ANI_SKILL_14	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_4	none	none	1				
비검무적	SKILL_CH_SWORD_KNOCKDOWN_C	0	FALSE	0	SWORD	none	none	ANI_SKILL_22	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_4	none	none	1				
천살참혼결	SKILL_CH_SWORD_DOWNATTACK_A	0	FALSE	0	SWORD	none	none	ANI_SKILL_7	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_4	none	none	1				
천살참마결	SKILL_CH_SWORD_DOWNATTACK_B	0	FALSE	0	SWORD	none	none	ANI_SKILL_15	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_4	none	none	1				
천살잠귀결	SKILL_CH_SWORD_DOWNATTACK_C	0	FALSE	0	SWORD	none	none	ANI_SKILL_30	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_4	none	none	1				
유혈검기	SKILL_CH_SWORD_GEOMGI_A	0	FALSE	0	SWORD	none	none	ANI_SKILL_5	none	none	none	none	skill\china\sword_geomgi_hit_a.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_3	none	none	1				
유혼검기	SKILL_CH_SWORD_GEOMGI_B	0	FALSE	0	SWORD	none	none	ANI_SKILL_13	none	none	none	none	skill\china\sword_geomgi_hit_a.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_3	none	none	1				
유귀검기	SKILL_CH_SWORD_GEOMGI_C	0	FALSE	0	SWORD	none	none	ANI_SKILL_21	none	none	none	none	skill\china\sword_geomgi_hit_b.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_3	none	none	1				
이기어검혈사	SKILL_CH_SWORD_SPECIAL_A	0	FALSE	2	SWORD	none	none	ANI_SKILL_11	none	none	none	none	skill\china\sword_geomgi_hit_b.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	skill\china\mirage_bow_fire.efp	none	LIGHT_3	none	none	1				
이기어검낙화	SKILL_CH_SWORD_SPECIAL_B	0	FALSE	2	SWORD	none	none	ANI_SKILL_20	none	none	none	none	skill\china\sword_geomgi_hit_b.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	skill\china\mirage_bow_fire.efp	none	LIGHT_3	none	none	1				
//Character_China_Skill_Spear 	흑살창법 스킬공격																											
멸절결낭아창	SKILL_CH_SPEAR_PIERCE_A	0	FALSE	0	SPEAR	none	none	ANI_SKILL_1	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
멸절결잔월창	SKILL_CH_SPEAR_PIERCE_B	0	FALSE	0	SPEAR	none	none	ANI_SKILL_8	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
멸절결유혼창	SKILL_CH_SPEAR_PIERCE_C	0	FALSE	0	SPEAR	none	none	ANI_SKILL_16	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
007__혈선풍	SKILL_CH_SPEAR_SPIN_A	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	LIGHT_5	none	none	0	1
029__혈랑풍	SKILL_CH_SPEAR_SPIN_B	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	LIGHT_5	none	none	0	1
051__혈사풍	SKILL_CH_SPEAR_SPIN_C	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	LIGHT_5	none	none	0	1
흑살귀선창	SKILL_CH_SPEAR_FRONTAREA_A	0	FALSE	0	SPEAR	none	none	ANI_SKILL_3	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_3	none	none	1				
흑살파옥섬	SKILL_CH_SPEAR_FRONTAREA_B	0	FALSE	0	SPEAR	none	none	ANI_SKILL_11	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_3	none	none	1				
흑살쇄혼창	SKILL_CH_SPEAR_FRONTAREA_C	0	FALSE	0	SPEAR	none	none	ANI_SKILL_18	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_3	none	none	1				
이혼창 동	SKILL_CH_SPEAR_STUN_A	0	FALSE	0	SPEAR	none	none	ANI_SKILL_5	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
이혼창 진	SKILL_CH_SPEAR_STUN_B	0	FALSE	0	SPEAR	none	none	ANI_SKILL_12	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
이혼창 혼	SKILL_CH_SPEAR_STUN_C	0	FALSE	0	SPEAR	none	none	ANI_SKILL_20	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	none	1				
창귀술낙화	SKILL_CH_SPEAR_ROUNDAREA_A	0	FALSE	0	SPEAR	none	none	ANI_SKILL_6	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_3	none	none	1				
창귀술태자	SKILL_CH_SPEAR_ROUNDAREA_B	0	FALSE	0	SPEAR	none	none	ANI_SKILL_13	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_3	none	none	1				
창귀술신군	SKILL_CH_SPEAR_ROUNDAREA_C	0	FALSE	0	SPEAR	none	none	ANI_SKILL_21	none	none	none	none	hiteffect\hit_3_critical.efp	120	200,255,255,255	ONE	mirage_texture_knockdown.ddj	none	none	none	LIGHT_3	none	none	1				
파륜창일식비호	SKILL_CH_SPEAR_CHAIN_A	0	FALSE	0	SPEAR	none	none	ANI_SKILL_7	none	none	none	none	hiteffect\hit_3_critical.efp	80	150,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_2	none	none	1				
파륜창이식나찰	SKILL_CH_SPEAR_CHAIN_B	0	FALSE	0	SPEAR	none	none	ANI_SKILL_14	none	none	none	none	hiteffect\hit_3_critical.efp	80	150,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_2	none	none	1				
파륜창삼식수라	SKILL_CH_SPEAR_CHAIN_C	0	FALSE	0	SPEAR	none	none	ANI_SKILL_15	none	none	none	none	hiteffect\hit_3_critical.efp	80	150,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_2	none	none	1				
파륜창삼식명왕	SKILL_CH_SPEAR_CHAIN_D	0	FALSE	0	SPEAR	none	none	ANI_SKILL_22	none	none	none	none	hiteffect\hit_3_critical.efp	80	150,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_2	none	none	1				
파륜창삼식교룡	SKILL_CH_SPEAR_CHAIN_E	0	FALSE	0	SPEAR	none	none	ANI_SKILL_23	none	none	none	none	hiteffect\hit_3_critical.efp	80	150,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_2	none	none	1				
비룡강하 류	SKILL_CH_SPEAR_SHOOT_A	0	FALSE	2	SPEAR	none	none	ANI_SKILL_10	none	none	none	none	hiteffect\hit_3_critical.efp	120	150,255,255,255	ONE	none	none	skill\china\spear_shoot_a.efp	none	LIGHT_3	none	Roll	1				
